#timebase=2000000(ps)
,#voltbase=100000(mv/100)
#size=4000
-4.250E-06,0.004
-4.240E-06,0.000
-4.230E-06,0.008
-4.220E-06,0.004
-4.210E-06,0.004
-4.200E-06,0.000
-4.190E-06,-0.004
-4.180E-06,0.000
-4.170E-06,-0.004
-4.160E-06,-0.004
-4.150E-06,0.000
-4.140E-06,0.004
-4.130E-06,0.008
-4.120E-06,0.008
-4.110E-06,0.008
-4.100E-06,0.008
-4.090E-06,0.008
-4.080E-06,0.012
-4.070E-06,0.012
-4.060E-06,0.024
-4.050E-06,0.032
-4.040E-06,0.040
-4.030E-06,0.024
-4.020E-06,0.000
-4.010E-06,-0.040
-4.000E-06,-0.048
-3.990E-06,-0.084
-3.980E-06,-0.076
-3.970E-06,-0.012
-3.960E-06,0.048
-3.950E-06,0.092
-3.940E-06,0.072
-3.930E-06,0.012
-3.920E-06,-0.032
-3.910E-06,-0.072
-3.900E-06,-0.084
-3.890E-06,-0.004
-3.880E-06,0.052
-3.870E-06,0.092
-3.860E-06,0.076
-3.850E-06,0.004
-3.840E-06,-0.052
-3.830E-06,-0.056
-3.820E-06,-0.036
-3.810E-06,0.000
-3.800E-06,0.044
-3.790E-06,0.060
-3.780E-06,0.044
-3.770E-06,0.008
-3.760E-06,-0.020
-3.750E-06,-0.044
-3.740E-06,-0.020
-3.730E-06,0.004
-3.720E-06,0.028
-3.710E-06,0.036
-3.700E-06,0.028
-3.690E-06,0.012
-3.680E-06,-0.008
-3.670E-06,-0.020
-3.660E-06,-0.016
-3.650E-06,-0.004
-3.640E-06,0.020
-3.630E-06,0.032
-3.620E-06,0.036
-3.610E-06,0.032
-3.600E-06,0.012
-3.590E-06,0.000
-3.580E-06,-0.008
-3.570E-06,0.008
-3.560E-06,-0.008
-3.550E-06,0.012
-3.540E-06,-0.020
-3.530E-06,-0.052
-3.520E-06,-0.028
-3.510E-06,0.008
-3.500E-06,0.056
-3.490E-06,0.048
-3.480E-06,0.020
-3.470E-06,-0.016
-3.460E-06,-0.012
-3.450E-06,-0.008
-3.440E-06,-0.004
-3.430E-06,0.028
-3.420E-06,0.024
-3.410E-06,0.024
-3.400E-06,-0.012
-3.390E-06,-0.008
-3.380E-06,0.000
-3.370E-06,0.016
-3.360E-06,-0.008
-3.350E-06,-0.032
-3.340E-06,-0.024
-3.330E-06,-0.016
-3.320E-06,0.036
-3.310E-06,0.028
-3.300E-06,0.024
-3.290E-06,0.012
-3.280E-06,-0.024
-3.270E-06,-0.044
-3.260E-06,-0.040
-3.250E-06,0.004
-3.240E-06,0.056
-3.230E-06,0.056
-3.220E-06,0.008
-3.210E-06,-0.016
-3.200E-06,-0.032
-3.190E-06,-0.020
-3.180E-06,0.004
-3.170E-06,0.028
-3.160E-06,0.036
-3.150E-06,0.028
-3.140E-06,0.004
-3.130E-06,-0.012
-3.120E-06,-0.012
-3.110E-06,-0.004
-3.100E-06,0.008
-3.090E-06,0.008
-3.080E-06,0.024
-3.070E-06,0.012
-3.060E-06,0.004
-3.050E-06,0.024
-3.040E-06,0.012
-3.030E-06,0.024
-3.020E-06,0.032
-3.010E-06,-0.004
-3.000E-06,-0.072
-2.990E-06,-0.004
-2.980E-06,0.012
-2.970E-06,-0.072
-2.960E-06,0.060
-2.950E-06,0.108
-2.940E-06,0.096
-2.930E-06,-0.100
-2.920E-06,-0.100
-2.910E-06,-0.072
-2.900E-06,0.008
-2.890E-06,0.120
-2.880E-06,0.008
-2.870E-06,0.020
-2.860E-06,0.020
-2.850E-06,-0.032
-2.840E-06,-0.024
-2.830E-06,-0.008
-2.820E-06,0.000
-2.810E-06,0.008
-2.800E-06,0.040
-2.790E-06,0.032
-2.780E-06,0.024
-2.770E-06,0.008
-2.760E-06,0.000
-2.750E-06,-0.036
-2.740E-06,-0.004
-2.730E-06,0.004
-2.720E-06,0.028
-2.710E-06,0.056
-2.700E-06,0.012
-2.690E-06,-0.036
-2.680E-06,-0.048
-2.670E-06,-0.004
-2.660E-06,0.000
-2.650E-06,0.024
-2.640E-06,0.028
-2.630E-06,0.024
-2.620E-06,0.028
-2.610E-06,-0.012
-2.600E-06,-0.028
-2.590E-06,-0.080
-2.580E-06,-0.040
-2.570E-06,0.004
-2.560E-06,0.060
-2.550E-06,0.052
-2.540E-06,0.016
-2.530E-06,0.000
-2.520E-06,0.000
-2.510E-06,-0.008
-2.500E-06,-0.040
-2.490E-06,-0.008
-2.480E-06,0.008
-2.470E-06,0.036
-2.460E-06,0.032
-2.450E-06,0.016
-2.440E-06,-0.016
-2.430E-06,-0.016
-2.420E-06,-0.004
-2.410E-06,0.000
-2.400E-06,0.012
-2.390E-06,0.012
-2.380E-06,0.016
-2.370E-06,0.008
-2.360E-06,0.008
-2.350E-06,-0.008
-2.340E-06,-0.008
-2.330E-06,-0.008
-2.320E-06,0.004
-2.310E-06,0.012
-2.300E-06,0.024
-2.290E-06,0.024
-2.280E-06,0.008
-2.270E-06,0.004
-2.260E-06,-0.012
-2.250E-06,-0.008
-2.240E-06,0.008
-2.230E-06,0.016
-2.220E-06,0.024
-2.210E-06,0.020
-2.200E-06,0.020
-2.190E-06,0.016
-2.180E-06,-0.008
-2.170E-06,0.000
-2.160E-06,0.000
-2.150E-06,0.024
-2.140E-06,0.024
-2.130E-06,0.020
-2.120E-06,0.032
-2.110E-06,0.032
-2.100E-06,0.044
-2.090E-06,-0.008
-2.080E-06,-0.028
-2.070E-06,-0.040
-2.060E-06,-0.016
-2.050E-06,-0.020
-2.040E-06,-0.004
-2.030E-06,0.032
-2.020E-06,0.040
-2.010E-06,0.032
-2.000E-06,0.000
-1.990E-06,-0.008
-1.980E-06,-0.004
-1.970E-06,-0.012
-1.960E-06,-0.004
-1.950E-06,0.000
-1.940E-06,-0.004
-1.930E-06,-0.008
-1.920E-06,0.036
-1.910E-06,0.040
-1.900E-06,0.008
-1.890E-06,-0.020
-1.880E-06,-0.016
-1.870E-06,-0.012
-1.860E-06,0.008
-1.850E-06,0.020
-1.840E-06,0.020
-1.830E-06,0.036
-1.820E-06,0.016
-1.810E-06,0.000
-1.800E-06,-0.016
-1.790E-06,-0.044
-1.780E-06,-0.032
-1.770E-06,-0.004
-1.760E-06,0.064
-1.750E-06,0.012
-1.740E-06,-0.008
-1.730E-06,-0.020
-1.720E-06,-0.076
-1.710E-06,-0.036
-1.700E-06,-0.008
-1.690E-06,0.024
-1.680E-06,0.064
-1.670E-06,0.052
-1.660E-06,0.020
-1.650E-06,-0.068
-1.640E-06,-0.072
-1.630E-06,-0.004
-1.620E-06,0.008
-1.610E-06,0.052
-1.600E-06,0.056
-1.590E-06,0.024
-1.580E-06,-0.024
-1.570E-06,-0.024
-1.560E-06,-0.036
-1.550E-06,-0.008
-1.540E-06,0.024
-1.530E-06,0.024
-1.520E-06,0.012
-1.510E-06,0.008
-1.500E-06,-0.004
-1.490E-06,-0.012
-1.480E-06,0.000
-1.470E-06,0.000
-1.460E-06,0.008
-1.450E-06,0.008
-1.440E-06,0.012
-1.430E-06,0.020
-1.420E-06,0.020
-1.410E-06,-0.004
-1.400E-06,-0.008
-1.390E-06,-0.008
-1.380E-06,0.000
-1.370E-06,0.016
-1.360E-06,0.024
-1.350E-06,0.020
-1.340E-06,0.020
-1.330E-06,0.008
-1.320E-06,0.000
-1.310E-06,0.004
-1.300E-06,0.008
-1.290E-06,0.028
-1.280E-06,0.052
-1.270E-06,0.044
-1.260E-06,0.044
-1.250E-06,0.028
-1.240E-06,0.060
-1.230E-06,0.004
-1.220E-06,-0.088
-1.210E-06,-0.124
-1.200E-06,-0.104
-1.190E-06,0.008
-1.180E-06,0.092
-1.170E-06,0.100
-1.160E-06,0.048
-1.150E-06,0.004
-1.140E-06,-0.060
-1.130E-06,-0.084
-1.120E-06,-0.060
-1.110E-06,0.028
-1.100E-06,0.088
-1.090E-06,0.072
-1.080E-06,-0.044
-1.070E-06,-0.088
-1.060E-06,-0.060
-1.050E-06,-0.024
-1.040E-06,0.004
-1.030E-06,0.024
-1.020E-06,0.008
-1.010E-06,0.024
-1.000E-06,0.024
-9.900E-07,0.020
-9.800E-07,-0.020
-9.700E-07,-0.040
-9.600E-07,-0.024
-9.500E-07,0.020
-9.400E-07,0.040
-9.300E-07,0.048
-9.200E-07,0.028
-9.100E-07,0.004
-9.000E-07,-0.016
-8.900E-07,-0.020
-8.800E-07,-0.004
-8.700E-07,0.012
-8.600E-07,0.048
-8.500E-07,0.072
-8.400E-07,0.048
-8.300E-07,0.056
-8.200E-07,0.024
-8.100E-07,0.000
-8.000E-07,-0.048
-7.900E-07,-0.072
-7.800E-07,-0.064
-7.700E-07,-0.004
-7.600E-07,0.032
-7.500E-07,0.060
-7.400E-07,0.044
-7.300E-07,0.004
-7.200E-07,-0.028
-7.100E-07,-0.060
-7.000E-07,-0.060
-6.900E-07,-0.004
-6.800E-07,0.048
-6.700E-07,0.060
-6.600E-07,0.048
-6.500E-07,0.000
-6.400E-07,-0.024
-6.300E-07,-0.040
-6.200E-07,-0.020
-6.100E-07,0.004
-6.000E-07,0.040
-5.900E-07,0.060
-5.800E-07,0.044
-5.700E-07,0.032
-5.600E-07,-0.008
-5.500E-07,-0.040
-5.400E-07,-0.064
-5.300E-07,-0.044
-5.200E-07,-0.004
-5.100E-07,0.024
-5.000E-07,0.040
-4.900E-07,0.040
-4.800E-07,0.020
-4.700E-07,-0.008
-4.600E-07,-0.028
-4.500E-07,-0.032
-4.400E-07,0.000
-4.300E-07,0.028
-4.200E-07,0.052
-4.100E-07,0.060
-4.000E-07,0.040
-3.900E-07,0.016
-3.800E-07,-0.004
-3.700E-07,-0.024
-3.600E-07,-0.016
-3.500E-07,-0.008
-3.400E-07,0.008
-3.300E-07,0.020
-3.200E-07,0.028
-3.100E-07,0.020
-3.000E-07,0.008
-2.900E-07,0.004
-2.800E-07,0.000
-2.700E-07,0.012
-2.600E-07,0.028
-2.500E-07,0.044
-2.400E-07,0.048
-2.300E-07,0.040
-2.200E-07,0.044
-2.100E-07,0.036
-2.000E-07,0.056
-1.900E-07,0.056
-1.800E-07,0.072
-1.700E-07,0.080
-1.600E-07,0.080
-1.500E-07,0.064
-1.400E-07,0.036
-1.300E-07,0.016
-1.200E-07,0.004
-1.100E-07,0.012
-1.000E-07,0.056
-9.000E-08,0.096
-8.000E-08,0.124
-7.000E-08,0.088
-6.000E-08,0.040
-5.000E-08,-0.364
-4.000E-08,-0.508
-3.000E-08,-0.488
-2.000E-08,-0.104
-1.000E-08,0.284
0.000E+00,0.412
1.000E-08,0.348
2.000E-08,0.112
