#timebase=2000000(ps)
,#voltbase=200000(mv/100)
#size=4000
-8.400E-06,0.000
-8.390E-06,0.000
-8.380E-06,0.008
-8.370E-06,0.000
-8.360E-06,0.008
-8.350E-06,0.000
-8.340E-06,0.000
-8.330E-06,0.000
-8.320E-06,0.008
-8.310E-06,0.000
-8.300E-06,0.000
-8.290E-06,0.000
-8.280E-06,0.008
-8.270E-06,0.000
-8.260E-06,0.008
-8.250E-06,0.008
-8.240E-06,0.016
-8.230E-06,0.008
-8.220E-06,0.000
-8.210E-06,0.000
-8.200E-06,0.008
-8.190E-06,0.024
-8.180E-06,0.016
-8.170E-06,0.000
-8.160E-06,0.000
-8.150E-06,0.008
-8.140E-06,0.008
-8.130E-06,0.016
-8.120E-06,0.008
-8.110E-06,0.008
-8.100E-06,0.008
-8.090E-06,0.008
-8.080E-06,0.008
-8.070E-06,0.000
-8.060E-06,0.008
-8.050E-06,0.000
-8.040E-06,0.008
-8.030E-06,0.008
-8.020E-06,0.008
-8.010E-06,0.008
-8.000E-06,0.008
-7.990E-06,0.008
-7.980E-06,0.000
-7.970E-06,-0.008
-7.960E-06,0.008
-7.950E-06,0.008
-7.940E-06,0.008
-7.930E-06,0.008
-7.920E-06,0.016
-7.910E-06,0.000
-7.900E-06,0.000
-7.890E-06,0.008
-7.880E-06,0.000
-7.870E-06,0.008
-7.860E-06,0.008
-7.850E-06,0.008
-7.840E-06,0.008
-7.830E-06,0.008
-7.820E-06,0.008
-7.810E-06,0.016
-7.800E-06,0.000
-7.790E-06,-0.008
-7.780E-06,0.000
-7.770E-06,-0.008
-7.760E-06,0.000
-7.750E-06,0.000
-7.740E-06,0.000
-7.730E-06,0.008
-7.720E-06,0.000
-7.710E-06,0.008
-7.700E-06,0.008
-7.690E-06,-0.008
-7.680E-06,0.000
-7.670E-06,0.008
-7.660E-06,0.000
-7.650E-06,0.008
-7.640E-06,0.008
-7.630E-06,0.000
-7.620E-06,-0.040
-7.610E-06,-0.280
-7.600E-06,-0.784
-7.590E-06,-1.048
-7.580E-06,-1.032
-7.570E-06,-1.032
-7.560E-06,-1.040
-7.550E-06,-1.040
-7.540E-06,-1.048
-7.530E-06,-1.040
-7.520E-06,-0.576
-7.510E-06,0.184
-7.500E-06,1.088
-7.490E-06,1.088
-7.480E-06,1.080
-7.470E-06,1.080
-7.460E-06,1.080
-7.450E-06,1.072
-7.440E-06,1.080
-7.430E-06,1.088
-7.420E-06,1.088
-7.410E-06,1.064
-7.400E-06,0.976
-7.390E-06,0.880
-7.380E-06,0.816
-7.370E-06,0.760
-7.360E-06,0.728
-7.350E-06,0.656
-7.340E-06,0.472
-7.330E-06,0.200
-7.320E-06,-0.176
-7.310E-06,-0.536
-7.300E-06,-0.864
-7.290E-06,-1.040
-7.280E-06,-1.048
-7.270E-06,-1.040
-7.260E-06,-1.032
-7.250E-06,-1.040
-7.240E-06,-1.040
-7.230E-06,-1.040
-7.220E-06,-0.888
-7.210E-06,-0.560
-7.200E-06,-0.232
-7.190E-06,0.072
-7.180E-06,0.328
-7.170E-06,0.488
-7.160E-06,0.584
-7.150E-06,0.568
-7.140E-06,0.464
-7.130E-06,0.336
-7.120E-06,0.144
-7.110E-06,0.000
-7.100E-06,-0.136
-7.090E-06,-0.208
-7.080E-06,-0.248
-7.070E-06,-0.256
-7.060E-06,-0.240
-7.050E-06,-0.200
-7.040E-06,-0.120
-7.030E-06,-0.024
-7.020E-06,0.032
-7.010E-06,0.080
-7.000E-06,0.104
-6.990E-06,0.096
-6.980E-06,0.088
-6.970E-06,0.080
-6.960E-06,0.088
-6.950E-06,0.064
-6.940E-06,0.064
-6.930E-06,0.064
-6.920E-06,0.080
-6.910E-06,0.128
-6.900E-06,0.200
-6.890E-06,0.320
-6.880E-06,0.416
-6.870E-06,0.504
-6.860E-06,0.560
-6.850E-06,0.576
-6.840E-06,0.568
-6.830E-06,0.528
-6.820E-06,0.456
-6.810E-06,0.336
-6.800E-06,0.192
-6.790E-06,0.032
-6.780E-06,-0.096
-6.770E-06,-0.232
-6.760E-06,-0.336
-6.750E-06,-0.368
-6.740E-06,-0.384
-6.730E-06,-0.360
-6.720E-06,-0.296
-6.710E-06,-0.224
-6.700E-06,-0.112
-6.690E-06,-0.024
-6.680E-06,0.040
-6.670E-06,0.096
-6.660E-06,0.136
-6.650E-06,0.152
-6.640E-06,0.152
-6.630E-06,0.136
-6.620E-06,0.128
-6.610E-06,0.120
-6.600E-06,0.112
-6.590E-06,0.112
-6.580E-06,0.128
-6.570E-06,0.120
-6.560E-06,0.128
-6.550E-06,0.144
-6.540E-06,0.152
-6.530E-06,0.144
-6.520E-06,0.112
-6.510E-06,0.096
-6.500E-06,0.056
-6.490E-06,0.016
-6.480E-06,-0.024
-6.470E-06,-0.080
-6.460E-06,-0.128
-6.450E-06,-0.160
-6.440E-06,-0.200
-6.430E-06,-0.208
-6.420E-06,-0.216
-6.410E-06,-0.200
-6.400E-06,-0.184
-6.390E-06,-0.168
-6.380E-06,-0.128
-6.370E-06,-0.096
-6.360E-06,-0.056
-6.350E-06,-0.016
-6.340E-06,0.024
-6.330E-06,0.048
-6.320E-06,0.056
-6.310E-06,0.080
-6.300E-06,0.104
-6.290E-06,0.128
-6.280E-06,0.160
-6.270E-06,0.168
-6.260E-06,0.168
-6.250E-06,0.176
-6.240E-06,0.184
-6.230E-06,0.192
-6.220E-06,0.192
-6.210E-06,0.200
-6.200E-06,0.184
-6.190E-06,0.176
-6.180E-06,0.160
-6.170E-06,0.136
-6.160E-06,0.120
-6.150E-06,0.096
-6.140E-06,0.080
-6.130E-06,0.032
-6.120E-06,-0.008
-6.110E-06,-0.032
-6.100E-06,-0.080
-6.090E-06,-0.104
-6.080E-06,-0.128
-6.070E-06,-0.144
-6.060E-06,-0.168
-6.050E-06,-0.168
-6.040E-06,-0.160
-6.030E-06,-0.160
-6.020E-06,-0.152
-6.010E-06,-0.136
-6.000E-06,-0.128
-5.990E-06,-0.104
-5.980E-06,-0.080
-5.970E-06,-0.056
-5.960E-06,-0.040
-5.950E-06,-0.024
-5.940E-06,-0.016
-5.930E-06,0.016
-5.920E-06,0.024
-5.910E-06,0.056
-5.900E-06,0.040
-5.890E-06,0.040
-5.880E-06,0.040
-5.870E-06,0.000
-5.860E-06,0.000
-5.850E-06,0.000
-5.840E-06,-0.008
-5.830E-06,-0.008
-5.820E-06,-0.040
-5.810E-06,-0.040
-5.800E-06,-0.032
-5.790E-06,-0.032
-5.780E-06,-0.024
-5.770E-06,-0.024
-5.760E-06,-0.040
-5.750E-06,-0.048
-5.740E-06,-0.056
-5.730E-06,-0.056
-5.720E-06,-0.032
-5.710E-06,-0.048
-5.700E-06,-0.008
-5.690E-06,0.000
-5.680E-06,-0.008
-5.670E-06,0.016
-5.660E-06,0.008
-5.650E-06,0.000
-5.640E-06,0.008
-5.630E-06,0.008
-5.620E-06,0.000
-5.610E-06,0.000
-5.600E-06,-0.016
-5.590E-06,-0.016
-5.580E-06,-0.032
-5.570E-06,-0.016
-5.560E-06,-0.040
-5.550E-06,-0.048
-5.540E-06,-0.064
-5.530E-06,-0.040
-5.520E-06,-0.064
-5.510E-06,-0.048
-5.500E-06,-0.056
-5.490E-06,-0.048
-5.480E-06,-0.056
-5.470E-06,-0.064
-5.460E-06,-0.064
-5.450E-06,-0.064
-5.440E-06,0.000
-5.430E-06,0.000
-5.420E-06,-0.016
-5.410E-06,0.000
-5.400E-06,-0.040
-5.390E-06,-0.048
-5.380E-06,-0.024
-5.370E-06,-0.016
-5.360E-06,0.000
-5.350E-06,-0.008
-5.340E-06,-0.008
-5.330E-06,0.000
-5.320E-06,0.024
-5.310E-06,0.024
-5.300E-06,0.032
-5.290E-06,0.024
-5.280E-06,-0.008
-5.270E-06,-0.048
-5.260E-06,-0.064
-5.250E-06,-0.088
-5.240E-06,-0.088
-5.230E-06,-0.120
-5.220E-06,-0.128
-5.210E-06,-0.144
-5.200E-06,-0.168
-5.190E-06,-0.168
-5.180E-06,-0.144
-5.170E-06,-0.136
-5.160E-06,-0.144
-5.150E-06,-0.144
-5.140E-06,-0.136
-5.130E-06,-0.128
-5.120E-06,-0.112
-5.110E-06,-0.072
-5.100E-06,-0.016
-5.090E-06,-0.008
-5.080E-06,0.016
-5.070E-06,0.024
-5.060E-06,0.040
-5.050E-06,0.032
-5.040E-06,0.064
-5.030E-06,0.088
-5.020E-06,0.112
-5.010E-06,0.112
-5.000E-06,0.112
-4.990E-06,0.104
-4.980E-06,0.080
-4.970E-06,0.088
-4.960E-06,0.096
-4.950E-06,0.096
-4.940E-06,0.088
-4.930E-06,0.048
-4.920E-06,0.032
-4.910E-06,0.016
-4.900E-06,0.016
-4.890E-06,0.008
-4.880E-06,0.008
-4.870E-06,-0.032
-4.860E-06,-0.032
-4.850E-06,-0.064
-4.840E-06,-0.072
-4.830E-06,-0.104
-4.820E-06,-0.104
-4.810E-06,-0.096
-4.800E-06,-0.096
-4.790E-06,-0.064
-4.780E-06,-0.056
-4.770E-06,-0.072
-4.760E-06,-0.064
-4.750E-06,-0.088
