#timebase=2000000(ps)
,#voltbase=100000(mv/100)
#size=4000
-3.800E-06,0.016
-3.790E-06,0.004
-3.780E-06,-0.008
-3.770E-06,-0.008
-3.760E-06,-0.004
-3.750E-06,0.000
-3.740E-06,0.012
-3.730E-06,0.016
-3.720E-06,0.008
-3.710E-06,-0.004
-3.700E-06,0.000
-3.690E-06,-0.004
-3.680E-06,0.008
-3.670E-06,0.008
-3.660E-06,0.008
-3.650E-06,0.012
-3.640E-06,0.000
-3.630E-06,0.000
-3.620E-06,-0.004
-3.610E-06,0.004
-3.600E-06,0.008
-3.590E-06,0.012
-3.580E-06,0.008
-3.570E-06,-0.004
-3.560E-06,0.004
-3.550E-06,0.012
-3.540E-06,0.008
-3.530E-06,-0.004
-3.520E-06,0.004
-3.510E-06,0.004
-3.500E-06,0.012
-3.490E-06,0.028
-3.480E-06,0.008
-3.470E-06,-0.004
-3.460E-06,0.000
-3.450E-06,-0.004
-3.440E-06,0.004
-3.430E-06,-0.012
-3.420E-06,0.016
-3.410E-06,0.016
-3.400E-06,0.024
-3.390E-06,0.020
-3.380E-06,0.004
-3.370E-06,0.004
-3.360E-06,0.000
-3.350E-06,0.008
-3.340E-06,0.008
-3.330E-06,0.012
-3.320E-06,0.008
-3.310E-06,0.000
-3.300E-06,0.008
-3.290E-06,0.008
-3.280E-06,0.012
-3.270E-06,0.012
-3.260E-06,0.008
-3.250E-06,0.000
-3.240E-06,-0.004
-3.230E-06,0.008
-3.220E-06,0.016
-3.210E-06,0.020
-3.200E-06,0.024
-3.190E-06,0.024
-3.180E-06,0.016
-3.170E-06,0.028
-3.160E-06,0.032
-3.150E-06,0.036
-3.140E-06,0.044
-3.130E-06,0.048
-3.120E-06,0.004
-3.110E-06,-0.012
-3.100E-06,-0.060
-3.090E-06,-0.084
-3.080E-06,-0.068
-3.070E-06,-0.028
-3.060E-06,0.016
-3.050E-06,0.056
-3.040E-06,0.044
-3.030E-06,0.000
-3.020E-06,-0.024
-3.010E-06,-0.036
-3.000E-06,-0.020
-2.990E-06,0.012
-2.980E-06,0.048
-2.970E-06,0.060
-2.960E-06,0.048
-2.950E-06,-0.016
-2.940E-06,-0.056
-2.930E-06,-0.064
-2.920E-06,-0.028
-2.910E-06,0.032
-2.900E-06,0.052
-2.890E-06,0.056
-2.880E-06,0.024
-2.870E-06,-0.004
-2.860E-06,-0.020
-2.850E-06,-0.008
-2.840E-06,0.036
-2.830E-06,0.028
-2.820E-06,0.008
-2.810E-06,-0.028
-2.800E-06,-0.056
-2.790E-06,-0.024
-2.780E-06,0.012
-2.770E-06,0.040
-2.760E-06,0.028
-2.750E-06,0.000
-2.740E-06,-0.024
-2.730E-06,-0.032
-2.720E-06,-0.008
-2.710E-06,0.024
-2.700E-06,0.040
-2.690E-06,0.024
-2.680E-06,-0.004
-2.670E-06,-0.028
-2.660E-06,-0.020
-2.650E-06,0.016
-2.640E-06,0.044
-2.630E-06,0.052
-2.620E-06,0.028
-2.610E-06,-0.004
-2.600E-06,-0.024
-2.590E-06,-0.024
-2.580E-06,0.000
-2.570E-06,0.028
-2.560E-06,0.032
-2.550E-06,0.008
-2.540E-06,-0.024
-2.530E-06,-0.024
-2.520E-06,-0.012
-2.510E-06,0.000
-2.500E-06,0.020
-2.490E-06,0.028
-2.480E-06,0.008
-2.470E-06,-0.004
-2.460E-06,-0.008
-2.450E-06,0.004
-2.440E-06,0.016
-2.430E-06,0.020
-2.420E-06,0.008
-2.410E-06,-0.004
-2.400E-06,-0.004
-2.390E-06,-0.012
-2.380E-06,-0.004
-2.370E-06,0.000
-2.360E-06,0.008
-2.350E-06,0.004
-2.340E-06,0.000
-2.330E-06,0.004
-2.320E-06,0.008
-2.310E-06,0.016
-2.300E-06,0.020
-2.290E-06,0.016
-2.280E-06,0.016
-2.270E-06,0.012
-2.260E-06,0.036
-2.250E-06,0.040
-2.240E-06,0.072
-2.230E-06,0.084
-2.220E-06,0.032
-2.210E-06,-0.024
-2.200E-06,-0.080
-2.190E-06,-0.100
-2.180E-06,-0.072
-2.170E-06,-0.016
-2.160E-06,0.024
-2.150E-06,0.048
-2.140E-06,0.032
-2.130E-06,-0.008
-2.120E-06,-0.036
-2.110E-06,-0.036
-2.100E-06,-0.008
-2.090E-06,0.004
-2.080E-06,0.024
-2.070E-06,0.020
-2.060E-06,0.000
-2.050E-06,-0.004
-2.040E-06,-0.012
-2.030E-06,0.000
-2.020E-06,0.004
-2.010E-06,0.020
-2.000E-06,0.020
-1.990E-06,0.024
-1.980E-06,0.016
-1.970E-06,0.024
-1.960E-06,0.040
-1.950E-06,0.044
-1.940E-06,0.032
-1.930E-06,0.028
-1.920E-06,0.008
-1.910E-06,0.000
-1.900E-06,-0.008
-1.890E-06,-0.032
-1.880E-06,-0.036
-1.870E-06,-0.044
-1.860E-06,-0.028
-1.850E-06,0.000
-1.840E-06,0.032
-1.830E-06,0.056
-1.820E-06,0.060
-1.810E-06,0.052
-1.800E-06,0.036
-1.790E-06,0.020
-1.780E-06,0.012
-1.770E-06,0.012
-1.760E-06,0.000
-1.750E-06,0.008
-1.740E-06,0.028
-1.730E-06,0.032
-1.720E-06,0.024
-1.710E-06,0.004
-1.700E-06,-0.020
-1.690E-06,-0.040
-1.680E-06,-0.028
-1.670E-06,-0.008
-1.660E-06,-0.004
-1.650E-06,0.008
-1.640E-06,0.008
-1.630E-06,0.004
-1.620E-06,-0.004
-1.610E-06,-0.012
-1.600E-06,-0.024
-1.590E-06,-0.004
-1.580E-06,0.016
-1.570E-06,0.028
-1.560E-06,0.040
-1.550E-06,0.056
-1.540E-06,0.056
-1.530E-06,0.044
-1.520E-06,0.024
-1.510E-06,-0.008
-1.500E-06,-0.020
-1.490E-06,-0.008
-1.480E-06,0.024
-1.470E-06,0.064
-1.460E-06,0.088
-1.450E-06,0.084
-1.440E-06,0.072
-1.430E-06,0.036
-1.420E-06,0.000
-1.410E-06,-0.044
-1.400E-06,-0.080
-1.390E-06,-0.112
-1.380E-06,-0.092
-1.370E-06,-0.040
-1.360E-06,0.000
-1.350E-06,0.020
-1.340E-06,0.008
-1.330E-06,-0.016
-1.320E-06,-0.056
-1.310E-06,-0.056
-1.300E-06,-0.032
-1.290E-06,0.016
-1.280E-06,0.024
-1.270E-06,0.024
-1.260E-06,-0.008
-1.250E-06,-0.036
-1.240E-06,-0.032
-1.230E-06,-0.020
-1.220E-06,0.004
-1.210E-06,0.032
-1.200E-06,0.040
-1.190E-06,0.020
-1.180E-06,0.008
-1.170E-06,-0.004
-1.160E-06,0.008
-1.150E-06,0.028
-1.140E-06,0.052
-1.130E-06,0.068
-1.120E-06,0.068
-1.110E-06,0.080
-1.100E-06,0.076
-1.090E-06,0.072
-1.080E-06,0.076
-1.070E-06,0.068
-1.060E-06,0.040
-1.050E-06,-0.008
-1.040E-06,-0.044
-1.030E-06,-0.056
-1.020E-06,-0.060
-1.010E-06,-0.056
-1.000E-06,-0.044
-9.900E-07,-0.020
-9.800E-07,0.000
-9.700E-07,0.024
-9.600E-07,0.044
-9.500E-07,0.060
-9.400E-07,0.044
-9.300E-07,0.044
-9.200E-07,0.016
-9.100E-07,0.012
-9.000E-07,0.004
-8.900E-07,-0.004
-8.800E-07,-0.020
-8.700E-07,-0.064
-8.600E-07,-0.072
-8.500E-07,-0.076
-8.400E-07,-0.052
-8.300E-07,-0.012
-8.200E-07,0.032
-8.100E-07,0.068
-8.000E-07,0.064
-7.900E-07,0.052
-7.800E-07,0.044
-7.700E-07,0.056
-7.600E-07,0.088
-7.500E-07,0.120
-7.400E-07,0.132
-7.300E-07,0.112
-7.200E-07,0.040
-7.100E-07,-0.056
-7.000E-07,-0.108
-6.900E-07,-0.136
-6.800E-07,-0.112
-6.700E-07,-0.056
-6.600E-07,-0.008
-6.500E-07,0.008
-6.400E-07,-0.004
-6.300E-07,-0.028
-6.200E-07,-0.060
-6.100E-07,-0.068
-6.000E-07,-0.052
-5.900E-07,-0.012
-5.800E-07,0.020
-5.700E-07,0.028
-5.600E-07,0.024
-5.500E-07,-0.012
-5.400E-07,-0.028
-5.300E-07,-0.020
-5.200E-07,0.000
-5.100E-07,0.024
-5.000E-07,0.032
-4.900E-07,0.032
-4.800E-07,0.024
-4.700E-07,0.024
-4.600E-07,0.024
-4.500E-07,0.032
-4.400E-07,0.068
-4.300E-07,0.096
-4.200E-07,0.120
-4.100E-07,0.128
-4.000E-07,0.132
-3.900E-07,0.128
-3.800E-07,0.120
-3.700E-07,0.108
-3.600E-07,0.092
-3.500E-07,0.088
-3.400E-07,0.076
-3.300E-07,0.076
-3.200E-07,0.072
-3.100E-07,0.064
-3.000E-07,0.056
-2.900E-07,0.048
-2.800E-07,0.036
-2.700E-07,0.040
-2.600E-07,0.048
-2.500E-07,0.056
-2.400E-07,0.084
-2.300E-07,0.084
-2.200E-07,0.064
-2.100E-07,0.056
-2.000E-07,0.032
-1.900E-07,0.016
-1.800E-07,0.040
-1.700E-07,0.060
-1.600E-07,0.080
-1.500E-07,0.096
-1.400E-07,0.080
-1.300E-07,0.056
-1.200E-07,0.032
-1.100E-07,0.024
-1.000E-07,0.044
-9.000E-08,0.072
-8.000E-08,0.092
-7.000E-08,0.084
-6.000E-08,-0.132
-5.000E-08,-0.352
-4.000E-08,-0.444
-3.000E-08,-0.376
-2.000E-08,-0.096
-1.000E-08,0.236
0.000E+00,0.444
1.000E-08,0.256
2.000E-08,-0.140
3.000E-08,-0.508
4.000E-08,-0.508
5.000E-08,-0.508
6.000E-08,-0.260
7.000E-08,0.180
8.000E-08,0.408
9.000E-08,0.392
1.000E-07,0.132
1.100E-07,-0.168
1.200E-07,-0.320
1.300E-07,-0.228
1.400E-07,-0.032
1.500E-07,0.152
1.600E-07,0.196
1.700E-07,0.124
1.800E-07,0.000
1.900E-07,-0.124
2.000E-07,-0.136
2.100E-07,-0.076
2.200E-07,0.044
2.300E-07,0.108
2.400E-07,0.120
2.500E-07,0.064
2.600E-07,-0.016
2.700E-07,-0.072
2.800E-07,-0.068
2.900E-07,-0.016
3.000E-07,0.052
3.100E-07,0.104
3.200E-07,0.100
3.300E-07,0.044
3.400E-07,-0.004
3.500E-07,-0.040
3.600E-07,-0.032
3.700E-07,0.016
3.800E-07,0.068
3.900E-07,0.108
4.000E-07,0.116
4.100E-07,0.092
4.200E-07,0.040
4.300E-07,0.008
4.400E-07,0.020
4.500E-07,0.044
4.600E-07,0.104
4.700E-07,0.140
4.800E-07,0.176
4.900E-07,0.180
5.000E-07,0.164
5.100E-07,0.144
5.200E-07,0.116
